url,volume,market_cap,company,symbol,news_url
/equities/sundaram-clayton-prf,11778,3.0933E+11,TVS Holdings Prf,TVSH_p,/equities/sundaram-clayton-prf-news
/equities/mangalore-refinery-and-petro.,9708285,3.0911E+11,Mangalore Refinery,MRPL,/equities/mangalore-refinery-and-petro.-news
/equities/delhivery,6406082,3.0815E+11,Delhivery,DELH,/equities/delhivery-news
/equities/acc,227280,3.0745E+11,ACC,ACC,/equities/acc-news
/equities/sona-blw-precision-forgings-ltd,1859620,3.0722E+11,Sona BLW Precision Forgings,SONB,/equities/sona-blw-precision-forgings-ltd-news
/equities/jb-chemicals---pharmaceuticals,146957,3E+11,J.B. Chemicals&Pharma,JBCH,/equities/jb-chemicals---pharmaceuticals-news
/equities/go-digit-general-insurance,1093972,2.9755E+11,Go Digit General Insurance,GODG,/equities/go-digit-general-insurance-news
/equities/kpr-mill-ltd,544907,2.9746E+11,KPR Mill,KPRM,/equities/kpr-mill-ltd-news
/equities/gland-pharma,455894,2.9658E+11,Gland,GLAD,/equities/gland-pharma-news
/equities/honeywell-automation-india,8293,2.9584E+11,Honeywell Automation,HONE,/equities/honeywell-automation-india-news
/equities/national-highways-infra-trust-unt,50000,2.9343E+11,National Highways Infra Trust Unt,NATG,/equities/national-highways-infra-trust-unt-news
/equities/gujarat-gas-company,533979,2.9274E+11,Gujarat Gas,GGAS,/equities/gujarat-gas-company-news
/equities/karur-vysya-bank,3766181,2.9002E+11,Karur Vysya Bank,KARU,/equities/karur-vysya-bank-news
/equities/lic-housing-finance,1322226,2.8988E+11,LIC Housing Finance Ltd,LICH,/equities/lic-housing-finance-news
/equities/gillette-india,207764,2.8646E+11,Gillette India,GILE,/equities/gillette-india-news
/equities/aster-dm-healthcare-ltd,622599,2.8583E+11,Aster DM Healthcare,ATRD,/equities/aster-dm-healthcare-ltd-news
/equities/sjvn-ltd,6686901,2.8491E+11,SJVN,SJVN,/equities/sjvn-ltd-news
/equities/wabco-india-ltd,22450,2.8487E+11,ZF Commercial Vehicle Control Systems India,ZFCV,/equities/wabco-india-ltd-news
/equities/kpit-tech,2183053,2.8371E+11,KPIT Tech,KPIE,/equities/kpit-tech-news
/equities/motherson-sumi-wiring-india,5943541,2.7952E+11,Motherson Sumi Wiring India,MSWI,/equities/motherson-sumi-wiring-india-news
/equities/metro-brands,12119,2.7922E+11,Metro Brands,METB,/equities/metro-brands-news
/equities/global-health,340060,2.7796E+11,Global Health,GLOH,/equities/global-health-news
/equities/iti-ltd,567610,2.7779E+11,ITI Ltd,ITEL,/equities/iti-ltd-news
/equities/central-depository-services-india,1830315,2.7542E+11,Central Depository Services,CENA,/equities/central-depository-services-india-news
/equities/exide-industries,3661799,2.7315E+11,Exide Industries,EXID,/equities/exide-industries-news
/equities/emcure-pharmaceuticals,102432,2.7213E+11,Emcure Pharmaceuticals,EMCU,/equities/emcure-pharmaceuticals-news
/equities/ptc-industries-bo,757,2.7069E+11,PTC Ind,PCIN,/equities/ptc-industries-bo-news
/equities/adani-wilmar,2048383,2.7023E+11,AWL Agri Business,AWLA,/equities/adani-wilmar-news
/equities/national-bu,8922253,2.6681E+11,NBCC India,NBCC,/equities/national-bu-news
/equities/star-health-and-allied-insurance-ns,2853787,2.6487E+11,Star Health and Allied Insurance,STAU,/equities/star-health-and-allied-insurance-ns-news
/equities/madras-cements,737932,2.6432E+11,Ramco Cements Limited,TRCE,/equities/madras-cements-news
/equities/tata-technologies,745301,2.6425E+11,Tata Technologies,TATE,/equities/tata-technologies-news
/equities/inventurus-knowledge-solutions,157417,2.6378E+11,Inventurus Knowledge Solutions,INVU,/equities/inventurus-knowledge-solutions-news
/equities/brookfield-india-real-estate-trust,346538,2.6079E+11,Brookfield India,BROF,/equities/brookfield-india-real-estate-trust-news
/equities/pine-labs-ltd,1038768,2.5739E+11,Pine Labs,PINL,/equities/pine-labs-ltd-news
/equities/aegis-logistics-ltd,2720762,2.5588E+11,Aegis Logistics Ltd,AEGS,/equities/aegis-logistics-ltd-news
/equities/asahi-india-glass,299450,2.5452E+11,Asahi India Glass,AISG,/equities/asahi-india-glass-news
/equities/force-motors-bo,60210,2.5298E+11,Force Motors,FORC,/equities/force-motors-bo-news
/equities/irb-infrastructure-developers,7569161,2.5098E+11,IRB Infrastructure,IRBI,/equities/irb-infrastructure-developers-news
/equities/bandhan-bank-ltd,10411870,2.4938E+11,Bandhan Bank,BANH,/equities/bandhan-bank-ltd-news
/equities/indraprastha-gas,1302509,2.4917E+11,Indraprastha Gas,IGAS,/equities/indraprastha-gas-news
/equities/new-india-assurance-ltd,367537,2.4577E+11,New India Assurance,THEE,/equities/new-india-assurance-ltd-news
/equities/aegis-vopak-terminals,8529614,2.4322E+11,Aegis Vopak Terminals,AEGI,/equities/aegis-vopak-terminals-news
/equities/anand-rathi-wealth,6926,2.4312E+11,Anand Rathi Wealth,ANAA,/equities/anand-rathi-wealth-news
/equities/shyam-metalics-and-energy,637798,2.4305E+11,Shyam Metalics and Energy,SHYE,/equities/shyam-metalics-and-energy-news
/equities/krishna-institute-medical-sciences,613675,2.4294E+11,Krishna Institute of Medical Sciences,KRII,/equities/krishna-institute-medical-sciences-news
/equities/nuvama-wealth-management,302411,2.4188E+11,Nuvama Wealth Management,NUVA,/equities/nuvama-wealth-management-news
/equities/manappuram-finance-ltd,8065063,2.3971E+11,Manappuram Finance,MNFL,/equities/manappuram-finance-ltd-news
/equities/nexus-select-trust,960687,2.3908E+11,Nexus Select Trust,NEXE,/equities/nexus-select-trust-news
/equities/dr-lal-pathlabs-ltd,434875,2.3531E+11,Dr. Lal PathLabs,DLPA,/equities/dr-lal-pathlabs-ltd-news
/equities/angel-broking-ltd,486693,2.3517E+11,Angel One,ANGO,/equities/angel-broking-ltd-news
/equities/himadri-chemicals-industries,818987,2.3233E+11,Himadri Speciality Chem,HIMD,/equities/himadri-chemicals-industries-news
/equities/sagility-india,30062725,2.3074E+11,Sagility India,SAGL,/equities/sagility-india-news
/equities/ather-energy,1137970,2.2962E+11,Ather Energy,ATHR,/equities/ather-energy-news
/equities/kaynes-technology-india,1691171,2.2808E+11,Kaynes Technology India,KAYN,/equities/kaynes-technology-india-news
/equities/wockhardt,249013,2.2484E+11,Wockhardt,WCKH,/equities/wockhardt-news
/equities/city-union-bank,3463960,2.2415E+11,City Union Bank,CTBK,/equities/city-union-bank-news
/equities/india-infoline-limited,2721472,2.2375E+11,IIFL Finance,IIFL,/equities/india-infoline-limited-news
/equities/deepak-nitrite-ltd,247998,2.225E+11,Deepak Nitrite Ltd,DPNT,/equities/deepak-nitrite-ltd-news
/equities/timken-india-ltd,87893,2.2153E+11,Timken India,TIMK,/equities/timken-india-ltd-news
/equities/aditya-birla-sun-life-amc,488768,2.2135E+11,Aditya Birla Sun Life Amc,ADIE,/equities/aditya-birla-sun-life-amc-news
/equities/firstsource-solutions,331109,2.2106E+11,Firstsource Solutions,FISO,/equities/firstsource-solutions-news
/equities/sun-tv-network,246111,2.2098E+11,Sun TV Network Ltd,SUTV,/equities/sun-tv-network-news
/equities/kudremukh-iron-ore-co,174432,2.1852E+11,KIOCL,KIOC,/equities/kudremukh-iron-ore-co-news
/equities/eclerx-services,165456,2.1801E+11,eClerx Services,ECLE,/equities/eclerx-services-news
/equities/hbl-power-systems-ltd,1631835,2.1678E+11,HBL Engineering Ltd,HBLO,/equities/hbl-power-systems-ltd-news
/equities/affle-india-ltd,306834,2.1581E+11,Affle 3i Ltd,AFFL,/equities/affle-india-ltd-news
/equities/astrazeneca-pharma-india,4432,2.1404E+11,AstraZeneca Pharma,ASTR,/equities/astrazeneca-pharma-india-news
/equities/pnb-housing-finance-ltd,1293426,2.1356E+11,PNB Housing Finance,PNBH,/equities/pnb-housing-finance-ltd-news
/equities/creditaccess-grameen-ltd,131836,2.1199E+11,CreditAccess Grameen,CRDE,/equities/creditaccess-grameen-ltd-news
/equities/redington-(india),1468467,2.1194E+11,Redington,REDI,/equities/redington-(india)-news
/equities/emami,422055,2.1124E+11,Emami,EMAM,/equities/emami-news
/equities/tenneco-clean-air-india,357073,2.0806E+11,Tenneco Clean Air India,TENN,/equities/tenneco-clean-air-india-news
/equities/pfizer-ltd,12353,2.0797E+11,Pfizer Ltd,PFIZ,/equities/pfizer-ltd-news
/equities/aadhar-housing-finance,838634,2.0568E+11,Aadhar Housing Finance,AADA,/equities/aadhar-housing-finance-news
/equities/piramal-pharma,3231653,2.0408E+11,Piramal Pharma,PIRM,/equities/piramal-pharma-news
/equities/sumitomo-chemical-india-ltd,827055,2.032E+11,Sumitomo Chemical,SUMH,/equities/sumitomo-chemical-india-ltd-news
/equities/sundram-fasteners,121053,2.0135E+11,Sundram Fasteners,SNFS,/equities/sundram-fasteners-news
/equities/amber-enterprises-india,537803,2.0124E+11,Amber Enterprises India,AMBE,/equities/amber-enterprises-india-news
/equities/bayer-cropscience-ltd,23391,2.008E+11,Bayer CropScience,BAYE,/equities/bayer-cropscience-ltd-news
/equities/cesc,2133312,1.9929E+11,CESC,CESC,/equities/cesc-news
/equities/kalpataru-power-transmission,158403,1.9892E+11,Kalpataru Projects,KAPT,/equities/kalpataru-power-transmission-news
/equities/punjab-sind-bank,1866057,1.9747E+11,Punjab & Sind Bank,PUNA,/equities/punjab-sind-bank-news
/equities/eih,400399,1.9721E+11,EIH,EIHO,/equities/eih-news
/equities/hatsun-agro-product-ltd,21701,1.9624E+11,Hatsun Agro Product Ltd,HAPL,/equities/hatsun-agro-product-ltd-news
/equities/national-securities-depository-bo,364901,1.9599E+11,National Securities Depository,NATS,/equities/national-securities-depository-bo-news
/equities/jindal-south-west-holdings,3563,1.9588E+11,JSW Holdings,JNSW,/equities/jindal-south-west-holdings-news
/equities/welspun-corp,1204946,1.9244E+11,Welspun Corp,WGSR,/equities/welspun-corp-news
/equities/eris-lifesciences-ltd,53238,1.9084E+11,Eris Lifesciences,ERIS,/equities/eris-lifesciences-ltd-news
/equities/chalet-hotels-ltd,136912,1.9023E+11,Chalet Hotels,CHAL,/equities/chalet-hotels-ltd-news
/equities/tata-chemicals,453484,1.8982E+11,Tata Chemicals,TTCH,/equities/tata-chemicals-news
/equities/syngene-international-ltd,1064162,1.8856E+11,Syngene International Ltd,SYNN,/equities/syngene-international-ltd-news
/equities/dcm-shriram-consolidated,26913,1.8844E+11,DCM Shriram,DCMS,/equities/dcm-shriram-consolidated-news
/equities/inox-wind-ltd,6520922,1.8663E+11,Inox Wind Ltd,INWN,/equities/inox-wind-ltd-news
/equities/kansai-nerolac-paints,438679,1.8571E+11,Kansai Nerolac Paints,KANE,/equities/kansai-nerolac-paints-news
/equities/brigade-enterprises,502904,1.8451E+11,Brigade Enterprises,BRIG,/equities/brigade-enterprises-news
/equities/rbl-bank-ltd,5459235,1.8379E+11,RBL Bank,RATB,/equities/rbl-bank-ltd-news
/equities/atul,19163,1.8335E+11,Atul,ATLP,/equities/atul-news
/equities/jyoti-cnc-automation,351959,1.831E+11,Jyoti CNC Automation,JYCA,/equities/jyoti-cnc-automation-news
/equities/gujarat-mineral-development,6600372,1.831E+11,Gujarat Mineral,GMDC,/equities/gujarat-mineral-development-news
/equities/urban,2139501,1.827E+11,Urban,URBN,/equities/urban-news
/equities/castrol-india,1213892,1.8223E+11,Castrol India,CAST,/equities/castrol-india-news
/equities/anant-raj-industries,3160804,1.8136E+11,Anant Raj,ANRA,/equities/anant-raj-industries-news
/equities/century-plyboards-(india),52444,1.786E+11,Century Plyboards,CNTP,/equities/century-plyboards-(india)-news
/equities/kec-international,634922,1.7726E+11,KEC International,KECL,/equities/kec-international-news
/equities/bharat-coking-coal-ltd,156252681,1.7706E+11,Bharat Coking Coal,BARC,/equities/bharat-coking-coal-ltd-news
/equities/chambal-fertilizers---chem.,872655,1.7661E+11,Chambal Fertilisers,CHMB,/equities/chambal-fertilizers---chem.-news
/equities/kfin-technologies,450085,1.7555E+11,KFin Technologies,KFIN,/equities/kfin-technologies-news
/equities/computer-age-management-services,33326,1.7543E+11,Computer Age,COMU,/equities/computer-age-management-services-news
/equities/prime-focus-ltd,6487940,1.7513E+11,Prime Focus,PRFO,/equities/prime-focus-ltd-news
/equities/sai-life-sciences,530638,1.7485E+11,Sai Life Sciences,SAIE,/equities/sai-life-sciences-news
/equities/craftsman-automation,51191,1.7455E+11,Craftsman Automation,CRAF,/equities/craftsman-automation-news
/equities/ventive-hospitality,110621,1.7397E+11,Ventive Hospitality,VENE,/equities/ventive-hospitality-news
/equities/netweb-tech-india,1242369,1.7381E+11,Netweb Tech India,NETE,/equities/netweb-tech-india-news
/equities/sarda-energy-minerals-ltd,200491,1.7258E+11,Sarda Energy & Minerals,SAEM,/equities/sarda-energy-minerals-ltd-news
/equities/gujarat-state-petronet,364869,1.72E+11,Gujarat State Petronet,GSPT,/equities/gujarat-state-petronet-news
/equities/great-eastern-shipping,2792400,1.7128E+11,Great Eastern Shipping,GESC,/equities/great-eastern-shipping-news
/equities/grindwell-norton-ltd,26243,1.7105E+11,Grindwell Norton Ltd,GRNN,/equities/grindwell-norton-ltd-news
/equities/choice-international-bo,30619,1.7075E+11,Choice Intl,CFSL,/equities/choice-international-bo-news
/equities/kirloskar-oil-engines-ltd,345263,1.7018E+11,Kirloskar Oil Engines,KIRO,/equities/kirloskar-oil-engines-ltd-news
/equities/neul-laboratories-ltd,62075,1.6944E+11,Neuland Laboratories,NEUL,/equities/neul-laboratories-ltd-news
/equities/capri-global-capital-ltd,2838942,1.6931E+11,Capri Global Capital,CAPG,/equities/capri-global-capital-ltd-news
/equities/godawari-power-ispat-ltd,1990173,1.6702E+11,Godawari Power Ispat Ltd,GDPI,/equities/godawari-power-ispat-ltd-news
/equities/schneider-electric-infrastructure,181452,1.6562E+11,Schneider Electric Infrastructure,SEIN,/equities/schneider-electric-infrastructure-news
/equities/bikaji-foods-international,253187,1.6539E+11,Bikaji Foods International,BIKA,/equities/bikaji-foods-international-news
/equities/aditya-infotech,91966,1.648E+11,Aditya Infotech,AITN,/equities/aditya-infotech-news
/equities/eid-parry-india,160535,1.6378E+11,E.I.D-Parry,EIDP,/equities/eid-parry-india-news
/equities/nava-bharat-ventures,311297,1.5997E+11,Nava,NAAL,/equities/nava-bharat-ventures-news
/equities/ratnamani-metals-tubes-ltd,27380,1.5956E+11,Ratnamani Metals Tubes Ltd,RMT,/equities/ratnamani-metals-tubes-ltd-news
/equities/triveni-turbine-ltd,515923,1.592E+11,Triveni Turbine,TRVT,/equities/triveni-turbine-ltd-news
/equities/lakshmi-machine-works,2967,1.5918E+11,LMW Ltd,LMVL,/equities/lakshmi-machine-works-news
/equities/jsw-cement-bo,66447,1.5872E+11,JSW Cement,JSWC,/equities/jsw-cement-bo-news
/equities/mahindra-cie-automotive-ltd,76357,1.5855E+11,CIE Automotive India,CIEA,/equities/mahindra-cie-automotive-ltd-news
/equities/ami-organics,506964,1.5835E+11,Acutaas Chemicals,ACUA,/equities/ami-organics-news
/equities/vinati-organics-ltd,26620,1.5808E+11,Vinati Organics Ltd,VNTI,/equities/vinati-organics-ltd-news
/equities/basf-india,25705,1.5762E+11,BASF India,BASF,/equities/basf-india-news
/equities/india-grid-trust,467399,1.5649E+11,IndiGrid Infra Trust Unt,IGTR,/equities/india-grid-trust-news
/equities/pg-electroplast-ltd,4531512,1.5577E+11,PG Electroplast Ltd,PGEL,/equities/pg-electroplast-ltd-news
/equities/sobha-developers,101573,1.5493E+11,Sobha,SOBH,/equities/sobha-developers-news
/equities/jubilant-life-sciences,156367,1.549E+11,Jubilant Pharmova,JUBA,/equities/jubilant-life-sciences-news
/equities/ircon-international,4458462,1.5433E+11,Ircon,IRCN,/equities/ircon-international-news
/equities/v-guard-industries-ltd,729451,1.541E+11,V Guard Industries,VGUA,/equities/v-guard-industries-ltd-news
/equities/poly-medicure-ltd,105814,1.5392E+11,Poly Medicure Ltd,PLMD,/equities/poly-medicure-ltd-news
/equities/amara-raja-batteries,252479,1.5374E+11,Amara Raja Energy,AMAR,/equities/amara-raja-batteries-news
/equities/alembic-pharmaceuticals-ltd,42071,1.5354E+11,Alembic Pharmaceuticals Ltd,ALEM,/equities/alembic-pharmaceuticals-ltd-news
/equities/maha-scoote,4448,1.5323E+11,Maharashtra Scooters,MHSC,/equities/maha-scoote-news
/equities/ceat-ltd,112793,1.5213E+11,CEAT Ltd,CEAT,/equities/ceat-ltd-news
/equities/jk-tyre---industries,884633,1.5007E+11,JK Tyre&Industries,JKIN,/equities/jk-tyre---industries-news
/equities/carborundum-universal,407422,1.5003E+11,Carborundum Universal,CRBR,/equities/carborundum-universal-news
/equities/beml,457501,1.495E+11,BEML,BEML,/equities/beml-news
/equities/natco-pharma-ltd,565512,1.492E+11,Natco Pharma,NATP,/equities/natco-pharma-ltd-news
/equities/r-r-kabel-bo,178063,1.4897E+11,R R Kabel,RRKA,/equities/r-r-kabel-bo-news
/equities/ifci,15039929,1.4843E+11,IFCI,IFCI,/equities/ifci-news
/equities/zensar-technologies,760552,1.4791E+11,Zensar Tech,ZENT,/equities/zensar-technologies-news
/equities/tbo-tek,109785,1.4578E+11,Tbo Tek,TBOT,/equities/tbo-tek-news
/equities/suven-pharmaceuticals-ltd,221759,1.4476E+11,Cohance Lifesciences,COHA,/equities/suven-pharmaceuticals-ltd-news
/equities/niva-bupa-health-insurance,4511876,1.4423E+11,Niva Bupa Health Insurance,NIVA,/equities/niva-bupa-health-insurance-news
/equities/data-patterns,1192382,1.4346E+11,Data Patterns,DATP,/equities/data-patterns-news
/equities/kajaria-ceramics,254335,1.4335E+11,Kajaria Ceramics,KAJR,/equities/kajaria-ceramics-news
/equities/zydus-wellness,162338,1.4324E+11,Zydus Wellness,ZYDS,/equities/zydus-wellness-news
/equities/belrise-industries,8302127,1.4298E+11,Belrise Industries,BELR,/equities/belrise-industries-news
/equities/crompton-greaves-consumer-electric,4231737,1.4256E+11,Crompton Greaves Consumer Electricals Ltd,CROP,/equities/crompton-greaves-consumer-electric-news
/equities/g-d-trading-agencies-bo,2,1.4231E+11,RRP Semiconductor,RRPS,/equities/g-d-trading-agencies-bo-news
/equities/the-india-cements-limited,302770,1.4192E+11,India Cements,ICMN,/equities/the-india-cements-limited-news
/equities/century-textiles---industries,274082,1.4165E+11,Aditya Birla RE,AITE,/equities/century-textiles---industries-news
/equities/jain-resource-recycling,931211,1.4069E+11,Jain Resource Recycling,JAIE,/equities/jain-resource-recycling-news
/equities/ola-electric-mobility,63496645,1.4048E+11,Ola Electric Mobility,OLAE,/equities/ola-electric-mobility-news
/equities/travel-food-services,8723,1.4038E+11,Travel Food Services,TAVE,/equities/travel-food-services-news
/equities/brainbees-solutions,670707,1.4034E+11,Brainbees Solutions,BRAE,/equities/brainbees-solutions-news
/equities/syrma-sgs-tech,12131593,1.3962E+11,Syrma SGS Tech,SYRM,/equities/syrma-sgs-tech-news
/equities/international-gemmological,723014,1.3946E+11,International Gemmological,ITEN,/equities/international-gemmological-news
/equities/devyani-international,3611162,1.3929E+11,Devyani International,DEVY,/equities/devyani-international-news
/equities/doms-industries,41692,1.3885E+11,Doms Industries,DOMS,/equities/doms-industries-news
/equities/canara-hsbc-life-insurance,1017899,1.3874E+11,Canara HSBC Life Insurance,CANR,/equities/canara-hsbc-life-insurance-news
/equities/anupam-rasayan-india-nse,440572,1.3855E+11,Anupam Rasayan India,ANUY,/equities/anupam-rasayan-india-nse-news
